text,id_str
Watch this video to see how bad wind turbines are for the environment-  http://t.co/fxavxE8Y,213333572965240834
Shocking--over 92% of France--who just elected a socialist for its new PM--want @BarackObama re-elected http://t.co/6emqKVhx,213333361794613249
Today both @BarackObama and @MittRomney are giving speeches on their economic policies in Ohio. The choice is (cont) http://t.co/7sVT1dDY,213315941805723648
Today is my birthday. My wish is for our country to be great and prosperous again.,213309742343397376
"The measure of who we are is what we do with what we have." --Vince Lombardi,213002780141555712
The one positive from the plunge in household wealth is that we are in a buyer's market. This is the time to buy!,213000412624715776
SCARY-$6T in debt and $1T annual budget deficits later @BarackObama is asking for more time to fix the economy http://t.co/Wp4ozvQx,212996896908787712
China's currency manipulation is one of our nation's greatest sovereign threats. The yuan has appreciated 40% against our dollar since 2005.,212990869211578368
The @MittRomney healthcare plan post ObamaCare relies on consumer choices with more options http://t.co/b3IvAjvi The perfect remedy!,212989330120122368
Thanks to @BarackObama rejecting the Keystone XL pipeline China has become Canada's biggest oil consumer. China is laughing at us!,212978018539417600
Once again @Cher tweets nonsense about @MittRomney. She needs to stop tweeting &amp; start worrying about some of her many problems.,212974309101154304
Good news--@MittRomney is now leading in North Carolina according to @ppppolls. The NC GOP is united after their (cont) http://t.co/O5YRxtOd,212967262985007104
My @IngrahamAngle interview discussing @JebBush's comments a united 2012 GOP #CelebApprentice &amp; Trump#Miss Universe http://t.co/iV3bM8LD,212966280238596096
Biden @VP Spends $1 Million Annually for Weekend Trips http://t.co/FIsVfaV0,212917017387335681
The Euro put in place to hurt the U.S. is done! -- will have less negative impact than most think.,212899571213414401
Good--@FLGovScott is suing the Federal Government so he can protect the voter rolls  http://t.co/4TYPvqvh  Florida must be a legal election.,212635264999366657
"Success is not final failure is not fatal: it is the courage to continue that counts." --Winston Churchill,212631217022046209
Sad.@BarackObama has already exempted major oil importers on Iranian sanctions and is negotiating a waiver with China.http://nyti.ms/KAOnVq,212629431397781504
Scary--Americans private wealth fell 40% from 2007-2010 http://t.co/WoEWPYj5  But @BarackObama thinks the private economy is "doing fine.",212623459560329216
.@MittRomney is 100% right. The US Supreme Court should do "the right thing" &amp; overturn ObamaCare or the country (cont) http://t.co/LEMCBr00,212618873114075136
Welcome to the new reality. Goldman Sachs just based their new Asia Pacific chairman not in Tokyo but Beijing.  http://t.co/wNWdZjTE,212614647721897984
Don't believe the media stories. OPEC and the Saudis have not been doing us any favors recently with oil outputs. Oil should be $30/barrel.,212608921007960064
The @timestribune - "@EricTrump: Eyes are on Northeast Pa. with gas development"  http://t.co/j3UREEXQ,212604260951670785
As one of Miamii's largest landowners I am pulling for the @MiamiHEAT in the @NBA finals. Lebron's time is now! @KingJames,212599840616628224
My @SquawkCNBC interview discussing Jamie Dimon the Doral Miami purchase OPEC's output &amp; @PGATOUR Open http://t.co/hR2kh5iO,212598718401220609
My @gretawire interview discussing @billlmaher's comments attacks on @MittRomney and @CNN &amp; @msnbctv's low ratings http://t.co/WrVwfD1m,212580959688728576
Sadly it took a hit &amp; run auto accident to make us aware of who our Secretary of Commerce is--and such an important position!,212568789307494403
"The entrepreneur builds an enterprise; the technician builds a job." --Michael Gerber,212552920317706240
Don Jr. will present the Keynote Address in South Africa on Dec. 1st @TheInvestShow,212547947550875650
Trump Tuesday--@SquawkCNBC tomorrow at 7:38 AM.,212374962441433088
The Justice Department's investigation into the national security leaks is not independent. This is a very grave situation.,212274615060414465
WASTE--HUD is spending $70M to teach grant recipients how to spend the money from their grants http://t.co/zKgdVbCd  Does it get any dumber?,212274135001341952
China has copied our military's F-22 Raptor design http://t.co/Oqi65Leb We should offset their theft from our debt.,212266828062400512
Last Friday's gaffe by @BarackObama claiming that the private sector "is doing fine" is illustrative.Everything to him revolves around gov't,212236255138807809
"Donald Trump" song is up to almost 60 million hits---- crazy!,212230267941822464
With almost 1.3 million followers and rising really fast everyone is asking me to critique things(and people). Finally I will be a critic.,212223068158963713
.@MannyPacquiao was robbed in his title fight on Saturday night. No wonder boxing is dying. Bring back the 15 round fights.,212219432699826180
Miss Florida was great in her denial of Miss Pennsylvania's phoney statements. She blows Miss Pennsylvania away- a different league .,211588133307949056
Thanks to @TheRealMarilu a great woman for her wonderful defense of the Miss USA pageant.,211587721901256705
Accounting firm Ernst &amp; Young and the celebrity judges are insulted by Miss Pennsylvania's made up PR.,211586553057787904
Miss Pennsylvania is just looking for free publicity at the expense of the real winner of Miss USA Olivia Culpo.,211584485081354240
Beautiful @MissUSA in @NewYorkPost tomorrow as Audrey Hepburn in front of Tiffany's.,211580866231672832
Too bad I'll Have Another out of Belmont Stakes- interest now way down.,211578662741479424
Typical--@BarackObama's Press Secretary deflects any criticism of Obama's constant celebrity visits by attacking me. My great honor.,211194652106309632
Now @BarackObama is telling @MittRomney how to control his own assets. http://t.co/01OoawRJ  Obama is consumed by class warfare.,211189598578155521
This is a tragedy. The real unemployment rate is 14.8% with over 23.2 million unemployed Americans. We can do much better.,211180934899314688
"He who knows when he can fight and when he cannot will be victorious." -- Sun Tzu,211173181434773504
Small businesses will have an ally in the White House with @MittRomney. Mitt gave a great interview yesterday http://t.co/YfYXJdAQ,210832558206885888
Take a tour of this amazing penthouse in Trump Park Avenue.... http://t.co/uO6ERFGP,210817344958771201
Shock--even more @BarackObama solar corruption. @VPBiden's chief of staff's firm got biggest DOE loan. http://t.co/DHDYkWB2,210810676317396992
Greece's financial calamity should serve as a warning. @BarackObama's massive deficit spending is unsustainable.,210796306719981568
How foolish did @davidaxelrod look yesterday trying to rationalize why @BarackObama accepts donations from Bain? http://t.co/1qJRbcBY,210788222199005184
It's good to see that @FLGovScott is protecting the sanctity of this November's elections Voter fraud must be broken.,210770348822638592
While I own properties across the world I am very excited about my new acquisition of @Doral in Miami. (cont) http://t.co/ITiDQOj1,210761082514575360
.@MittRomney and I are working out a great dinner for someone- I hope it's you! http://t.co/sfGfJPJi,210749986026176514
Why is @BarackObama spending millions to try and hide his records? He is the least transparent President--ever--and he ran on transparency.,210423753388208128
The results are in. I killed Wolf Blitzer in our debate. I like Wolf but he went for an ambush!  #wolfblitzercnn,210413359747694593
China's new AND ADVANCED currency manipulation is killing the U.S. Help!,210411297706217473
The Miss USA Pageant #MissUSA was a big ratings hit for @nbc--NBC won the evening. Thank you Donald.,210396451665223680
.@BillClinton was very nice to me as I am to him on the Piers Morgan Show (CNN). He is loyal to his friends. @piersmorgan,210388131432759298
Is Roger Simon @politicoroger ever right about anything? Now he's attacking @BillClinton in defense of (cont) http://t.co/NPsNOsue,210386891583918082
.@melaniatrump on @QVC tonight at 7PM EST. Tune in!,210379979014414336
Obama was very disloyal to Wisconsin Democrats. @BarackObama never showed up to help them even though he (cont) http://t.co/2c3kW42h,210375930747695105
Congratulations to @ScottKWalker of Wisconsin--a great victory. A smart and tough guy. Great going.,210372320869613569
It was @BarackObama who promised "if you like your plan you can keep your plan." Now ObamaCare is causing (cont) http://t.co/IhR83UxW,210107711684214785
China's best friend @BarackObama wants to cut the US fleet down to 230 ships the lowest level since WWI.http://bit.ly/Mvg74D,210101183690457088
"A market is never saturated with a good product but it is very quickly saturated with a bad one." -- Henry Ford,210096130204241920
While @BarackObama spends recklessly on domestic projects he is hollowing out our military with over $487B in cuts http://t.co/y9zraGZt,210092582737424384
What a foolish statement by @davidaxelrod - he said that a @marcorubio VP pick would 'insult' Hispanics  http://t.co/X56yengT,210085849545715712
We have all been following the Wisconsin recall election. @ScottKWalker's victory tonight will be well-earned. A Governor who gets results.,210082029553987584
Trump Vineyard Estates is a breathtaking location to hold special events for all occasions. Watch the video for a look- http://t.co/z3kDVQBn,210066687863697409
Just cancelled my subscription to @USATODAY. Boring newspaper with no mojo--must be losing a fortune. Founder (cont) http://t.co/aNt78s4h,210058817780711424
My @SquawkCNBC interview. http://t.co/nR0W01sg,210054999777099776
Now that China's own economy is slowing http://t.co/w0QJcGBg watch how they start doing even bigger numbers in (cont) http://t.co/fhAL7I49,209734672320704512
In some ways it is sad. We all wanted @BarackObama to succeed. It's not worked out that way.,209726234668703744
The real war on women. Under @BarackObama 766000 more women are unemployed from when he took office http://t.co/GOkfL9sQ,209720470902280192
Welcome to the new reality-- be careful. Retirement ages will be pushed to 80 due to the incompetence of our leaders. http://t.co/PAOcLPbh,209717137667932161
I had a wonderful meeting with Likud Deputy Speaker of The Knesset @DannyDanon this past Friday in Trump Tower http://t.co/Z4m84gW2  #Israel,209703938759471105
My @foxandfriends interview discussing #MissUSA Olivia Culpo the job numbers &amp; the waste of the Obama stimulus http://t.co/sF4a0ZFQ,209681462029586432
Congratulations to Miss Rhode Island on winning the Miss USA contest. She did an amazing job.,209678698616594434
"Sooner or later those who win are those who think they can." --Paul Tournier,209673117696671744
TRUMP TUESDAY @SquawkCNBC tomorrow at 7:30 am  Tune in!,209672552426115074
I had fun appearing in the video for Carly Rae Jepsen's #CallMeMaybe for #MissUSA 2012- http://t.co/5HzwnSvM,209481147175018496
Watch #MissUSA 2012 live tonight on @NBC at 9PM EST!,209447392364343296
I had a fun time doing the #CallMeMaybe video featuring  the @MissUSA contestants @BravoAndy and @GiulianaRancic-  http://t.co/bSMvSBui,209429058780536834
I am in Las Vegas for the @MissUSA 2012 pageant. Watch live tonight on @NBC at 9PM ET. http://t.co/ZOiVZGEQ,209321561801506818
The @MissUSA 2012 contestants standing outside of Trump Tower in New York City- http://t.co/cYgENvsB @MissUSA 2012 tomorrow at 9PM ET NBC.,208968325575868416
The stock market is having a horrendous day- bad employment numbers.,208666207589642241
Almost all reporters falsely report that I had a "bad time" at last year's White House Correspondents' Dinner. (cont) http://t.co/ITd5hSBd,208662809683300352
"Sooner or later those who win are those who think they can." --Paul Tournier,208658501466210304
Now the @BarackObama campaign is fundraising off of me. I should get a tax rebate! http://t.co/E3tR9S8r,208657879669022720
Waste! The CBO now estimates that @BarackObama's stimulus cost $831B and a ridicuous $4.1M per job created http://t.co/acb1EiXg,208657081027403776
What a foolish move by @davidaxelrod to speak in Boston yesterday! Completely outmaneuvered by the @MittRomney campaign.,208653414501056512
Now @BarackObama is telling donors he will need to 'revisit' healthcare in his 2nd term  http://t.co/h2xe7VHT,208652844180582400
Pres. Bill Clinton 5.31.12: "@MittRomney had a sterling business career.",208641445660327937
Tune in Sunday June 3 to NBC at 9pm ET for the 2012 Miss USA competition coming from Planet Hollywood Resort &amp; Casino in Las Vegas,208625238093725696
Over $1T in annual deficit spending and adding over $6T to the debt for what? May jobless numbers are horrendous. The great Obama recovery.,208624252230963200
@melaniatrump's interview on @foxandfriends discussing her beautiful jewelry linemy son Barron and the 2012 campaign http://t.co/DwlYZcKV,208621178112327680
The @MissUSA 2012 contestants pose for a picture with me at Trump Tower in New York City- http://t.co/ywtHq4DU,208620410013618177
Bay Bridge in California made in China for $1.8 billion. $300 million in cost overruns. Are we stupid?,208590264720310272
See you tonight in North Carolina. Making keynote for the Republican party- will be fun.,208577771251838978
Thank you to the @nydailynews for a very nice story- http://t.co/ckRwPXLB,208572707292459008
Unemployment has risen today and some other very bad news has just been reported- the stock market is way down.,208569252939169792
I'll be on @foxandfriends on Monday at 7:30 AM...be sure to tune in.,208564478957199361
"The difference between a successful person and others is not a lack of strength not a lack of knowledge but (cont) http://t.co/FEQvzsRZ,208294233063424000
US job cuts jumped 53% in May from Aprilhttp://t.co/mdCXy9VJ  This is the Obama recovery?,208293422543536128
Pathetic! Since @GovWalker is going to win the recall @BarackObama is trying to disown the endorsement of Tom Barrett http://t.co/P6cwj6Dp,208278544634228737
Q1 GDP has just been revised down to 1.9% http://t.co/tX9ij8KQ  The economy is in deep trouble.,208277697279963137
Does anyone believe that @BarackObama did not fully write or review the 1991 publisher booklet?,208261171269210112
When will @davidaxelrod realize he is on a fool's errand trying to defend @BarackObama's ineptitude?,208257102869835778
Dine with The Donald and Mitt http://t.co/sfGfJPJi,208255247724986368
Looking forward to meeting everyone at the North Carolina GOP this Friday where I will be the keynote speaker at the dinner. #GOP,208253478676611073
China and Saudi Arabia recently struck a deal which is "the largest expansion by any oil company in the world" (cont) http://t.co/OSVJxn1A,208205405606785025
"The golden rule for every businessman is this: 'Put yourself in your customer's place.'"--Orison Swett Marden,208195479039778819
Commodity prices are beginning  to drop as a result of the Euro crisis http://t.co/16WTPCHy,208180925522116608
So @ReutersPolitics claims that @MittRomney's birth certificate evokes 'controversy' http://t.co/OMpv8F10 Where (cont) http://t.co/b85y89lz,207934486036480002
It was an honor to be with @MittRomney the night he clinched the nomination. He will defeat @BarackObama and be a tremendous POTUS.,207931763647971328
How ironic that @BarackObama's campaign would call me a charlatan. Have they looked at their boss's record?,207928730268606465
The @MittRomney fundraiser last night was a tremendous success.,207926858443010051
George Will was critical of @MittRomney throughout the primary. Maybe it is because his wife was turned down for (cont) http://t.co/B9h5IveG,207925059665412097
George Will was pushing for @JonHuntsman for the GOP nomination in December...said he was going to win. (cont) http://t.co/iLOtZA6z,207921246426497024
The @BarackObama campaign keeps highlighting a web video of John McCain being nice &amp; respectful. I'll bet John (cont) http://t.co/uTkqPOQv,207917815779430401
My @gretawire interview discussing my @MittRomney fundraiser in Trump Int'l Hotel Las Vegas and the state of the (cont) http://t.co/PXMkCoCW,207911169170743296
My @CNN interview with @wolfblitzercnn where I discuss @BarackObama's 'birth certificate' and why @CNN has low ratings http://t.co/PQwR5XUh,207907352412831744
Scary--America would have had to pay all its GDP to the government to cover @BarackObama's real 2011 budget deficit http://t.co/loar8BD6,207904968538206208
Now Chinese agents are smuggling our military weapons through rogue US soldiers http://t.co/kr5OVY5Q China loves to cheat!,207902918739902467
Everybody is raving about the Trump Home Mattress by @SertaMattresses. If you are looking for a mattress go buy (cont) http://t.co/MnEU4dAP,207898999942938624
In his own words @BarackObama "was born in Kenya and raised in Indonesia and Hawaii." This statement was made (cont) http://t.co/nIsSypv9,207897542971752448
Rush is right. @limbaugh and I have both created more jobs than @BarackObama...in fact far more jobs!,207884765616013313
What could be better than dinner with @MittRomney and me? http://t.co/tqhszz5n,207878849676066816
I want to see @BarackObama's college records to see how he listed his place of birth in the application.,207875027008368640
It's amazing how celebrities such as @Cher can say horrible untrue things about Republican politicians and it's (cont) http://t.co/xvUVZjoM,207870896097075200
Reverend Wright was dumped like a dog by @BarackObama--he can't be feeling too good.,207864933373849601
Perhaps @BarackObama's biggest shortcoming as President is he failed to unite the country.,207861226779328512
Pres @BarackObama expects @MittRomney to play nice like @SenJohnMcCain--it's not going to happen &amp; the result is going to be much different.,207856661191344129
"For what is the best choice for each individual is the highest it is possible for him to achieve."   Aristotle,207823112262266880
The greatest commodity to own is land. It is finite. God is not making any more of it.,207567745699688449
So @BarackObama will attack @MittRomney's career at Bain Capital but won't return donations from Bain executives http://t.co/kXrifY31,207565458109509632
Unsustainable- @BarackObama has increased total federal budget outlays by over 24% during his term http://t.co/Lc7Qn9ei He loves debt.,207563123270500352
Now @BarackObama has decided there are 5 million Palestinian refugees http://t.co/iAOgMPI1  He always goes against @Israel's interest.,207561234428604416
In '08 @BarackObama said that Bush adding $4T to the debt was unpatriotic.http://bit.ly/pEd2Ww @BarackObama has already added $6T.,207545348581896192
I am very excited about hosting @MittRomney today for a fundraiser. Looking forward to seeing @newtgingrich and many other friends.,207526815156285440
Losers such as George Will and @Rosie use me to get publicity for themselves. They are strictly third rate.,207498587658129408
.@BarackObama is practically begging @MittRomney to disavow the place of birth movement he is afraid of it and (cont) http://t.co/eHvjlV0S,207495823750205440
George Will may be the dumbest(and most overrated) political commentator of all time. If the Republicans listen to him they will lose.,206883140462055424
"Attitude is a little thing that makes a big difference." -- Winston Churchill,205752968648200193
HYPOCRITE! Long before @BarackObama called the Tea Party 'teabaggers' he dressed as a revolutionary in a Hyde Park rallyhttp://bit.ly/LqIha7,205749963223863297
Dine With The Donald and Mitt:http://t.co/sfGfJPJi,205743045788975106
Pictures of @melaniatrump and me from the Men In Black III premiere in New York City http://t.co/I66Z4pI2 We loved the movie!,205736889683161089
Why are armed drones being released over our homeland by the Government?http://t.co/MeMEVEST Seems excessive.,205735230252920833
Egypt is going the exact opposite of what it was. They will soon be very strongly against Israel. Thanks President Obama. @BarackObama,205733378123771904
My @Newsmax_Media interview discussing OPEC US gas resources @MittRomney and running a campaign against @BarackObama http://t.co/kVgkaCuO,205729482919772161
"Do not go where the path may lead go instead where there is no path and leave a trail." Ralph Waldo Emerson,205680827168862208
Josh Brolin a friend of mine was terrific in "Men in Black." Congrats!,205676122480979970
Cadillac has made amazing strides in the beauty and quality of their cars. Great management team--congratulations! @Cadillac,205662866920050688
Lolo Jones our beautiful Olympic athlete wants to remain a virgin until she gets married--she is great. @Followlolo,205653162873466880
What a series the @nyrangers @NHLDevils is turning out to be! Tonight's game should be another close one.,205397752908222464
ObamaCare's tax credit is underperforming by over 95% creating an even bigger cost to the debt http://t.co/BYFRxtzJ It must be repealed!,205395585434533888
Interesting.@BarackObama's 1981 transfer class to Columbia "declined" in "quality" according to the Columbia Spectator http://t.co/9ypDUY7v,205389967432757249
Welcome to Twitter @melaniatrump!,205387524816908288
Capitalism doesn't guarantee success only a chance to succeed. The community organizer @BarackObama doesn't (cont) http://t.co/B3UEvZFy,205383539284393984
The storied success of Bain in private entrepreneurship and equity is one reason @MittRomney will be a great POTUS.,205368092816187392
Disaster! The @BarackObama tax hikes set for 2013 are going "to throw us back into a recession" according to the CBO http://t.co/DnIZD13r,205362910103482369
"Obstacles are those frightening things that become visible when we take our eyes off our goals." -- Henry Ford,205361929663942659
A bite from last night's @piersmorgan interview discussing Rev. Wright's Ed Klein interview and the 2012 campaign http://t.co/enWZOtf2,205354072558157825
A segment from last night's @piersmorgan interview discussing @CoryBooker and fighting fire with fire in a campaign http://t.co/xLLHI3ni,205338759070351361
The @BarackObama administration is pressuring contractors to fix job loss estimates from environmental regulations http://t.co/VOu2MZm1,205057394588401664
I'll be on Piers Morgan Tonight this evening 9 pm on CNN. Be sure to tune in. @PiersTonight,205045020645007360
I wonder if @BarackObama ever applied to Occidental Columbia or Harvard as a foreign student. When can we see (cont) http://t.co/HXsveYBa,205034016716496897
The Republicans should use everything against @BarackObama--just as @BarackObama is going to use everything (cont) http://t.co/F9KCD01E,205029696923123712
China is now given preference to buy US debt by going directly to Treasury. I don't believe @BarackObama knows that he selling us out.,205020507781865472
Glad to see that Sacha Baron Cohen's new movie is not only a dud but not too good at the box office. He is talentless. @Sacha_B_Cohen,205017940280619008
Hmmm...can you imagine me speaking at the RNC Convention in Tampa?http://t.co/SDZUsknQ  That's a speech everyone would watch.,205012982453899264
I am a registered Republican. http://t.co/UuoXEU8V With @MittRomney as the nominee we can defeat @BarackObama.,205010399135940609
My @SquawkCNBC interview discussing why I don't own Facebook stock and running a tough campaign against @BarackObama http://t.co/QRJymuz0,205007213377490944
Who would you like to see on next season of #CelebrityApprentice? Let us know- everyone wants to be on it.,204967969586028545
In today's #trumpvlog I talk about how well Will Smith handled the situation with the reporter- http://t.co/f1pTaR0C,204964575920144388
I loved Walter Cronkite one of the all time greats. He couldn't stand Dan Rather--I agree with Walter. @DanRatherReport,204955707324375040
President Obama's literary agent (in 1991) promoted a book about "the first African-American president of the (cont) http://t.co/iukNzpaC,204954381832036355
Rapper @MacMiller's song "Donald Trump" now has 57 million hits--- I created another star--- where's my cut?,204953292911030273
Rev. Wright called @BarackObama on tape a liar. Why isn't this being looked into? It would be a great commercial for the republicans.,204946072173416450
Mr. Pesident @BarackObama you cannot attack free enterprise and expect to have a healthy economy!,204937424890105859
Will Smith did a great job by smacking the guy "reporter" who kissed him on the lips at a red carpet event. (cont) http://t.co/tvUKqx9O,204675610738556929
America has lost its AAA rating and gained over $6T in debt under @BarackObama and now he wants to raise the debt ceiling--SCARY!,204650769549508608
Congratulations to @DavidWright of the #Mets. What a great season he is having--batting over 400 and clutch hitting. Also a fantastic guy.,204639631248064514
The @Yankees must re-negotiate @AROD's contract. He is not the same player without drugs.,204626871097360385
#CelebrityApprentice Who will win? http://t.co/1IjFi52y Find out tonight- live Season Finale at 9PM ET on NBC.,204339179629453315
Time Warner Cable went out on 5th Avenue for 2 plus days. They are a disaster. I think I'm going to switch.,203586066811326466
Sure--@BarackObama's literary agent claims the 1991 booklet was a 'mistake' http://t.co/7Es4VubI Pretty convenient.,203572413244506112
Let's take a closer look at that birth certificate. @BarackObama was described in 2003 as being "born in Kenya." http://t.co/vfqJesJL,203568571148800001
Reckless! Why is @BarackObama wasting over $70 Billion on 'climate change activities?' Will he ever learn? http://t.co/sYk3t3Eb,203566423912615938
Seems hard to believe that @Facebook could be worth that much--be careful if you invest. And Mark Zuckerberg--get a pre-nup.,203520777226690561
Donna Summer performed for me many times--she was great and will be missed. @TheDonnaSummer,203518777831337984
Mitt Romney matches sitting President in fundraising for April--not an easy thing to do. Bad news for (cont) http://t.co/iVtmq6xX,203213482118746112
Under Mayor @MikeBloomberg and Police Commissioner @Ray Kelly all violent crime in NYC is down dramatically. That's leadership.,203196809869406210
"The best vision is insight." --Malcolm Forbes,203188132462596096
WaPo attack on alleged high school incidents by @MittRomney is a hit job to me. Where are @BarackObama's high school and college records?,203178474536570881
@Facebook's Mark Zuckerberg is clearly a brilliant guy. My advice? Get a pre-nup! http://t.co/2hYRxRyi @RealMarkZuck,203172513272971264
Here's what I told @Gretawire on @FOX when it comes to singer @Cher's inappropriate attacks on @MittRomney http://t.co/pxFdRaxs,203154669990707201
"Diligence is the mother of good luck."--Benjamin Franklin,202850299969404929
SHOCK! While attacking @MittRomney's private equity experience @BarackObama raises $2M from private equity bankers http://t.co/aYUkRiKy,202833462527406080
Wrong! Under @BarackObama's watch @Israel is not being invited to NATO summit in Chicago this month http://t.co/X45YRQNE,202820019413991424
Glad to see that Jamie Dimon passed yesterday's shareholder vote. The JP Morgan stock holders understand that a good CEO is worth keeping.,202810862849900544
The final two- @ArsenioOFFICIAL and @ClayAiken- visited yesterday- http://t.co/nyHZlcvX,202797521301553152
Under @BarackObama the Iranian nuclear program has rapidly grown. http://t.co/UU29ZNyd,202784830419779584
We should not bail out any of the European countries or banks.,202495573960556545
Why the nation's debt keeps growing - a Dept of Agriculture employee made over $242K with a $63K bonus http://t.co/9KrxSpZp   Ridiculous.,202493001648439296
A great ad from @MittRomney showing "A Few of the 23 Million" unemployed who need economic change http://t.co/7FiDpMSh Take it to him Mitt!,202484106121052160
Why won't @BarackObama repeal the Defense of Marriage Act if he supports gay marriage? http://t.co/FcxsbAty  He is gaming the issue.,202481663974969344
According to @RasmussenPoll @MittRomney has a 12 point advantage over @BarackObama on the economy http://t.co/qXrSI6rH Look for it to grow.,202477111049601026
Congratulations to my friend @limbaugh on being named to the "Hall of Famous Missourians." Rush is a great guy &amp; a great character.,202473496390008832
My @SquawkCNBC interview discussing Jamie Dimon banking regulations and Mark Zuckerberg's prenuptial http://t.co/1CxrxsiK,202470930734256128
My @gretawire interview discussing @BarackObama's misleading political ad @MittRomney's response and @Cher  &amp; @Rosie http://t.co/RwVXex4e,202469703791280129
I hope Mark Zuckerberg signs a prenup with his current girlfriend- perhaps soon to be wife. Otherwise she can walk away with 9 billion.,202427743810494464
"Don't find fault. Find a remedy."   --Henry Ford,202424164441792512
Worired that the USC will strike down ObamaCare @BarackObama is trying to implement his debacle in public schools http://t.co/A5fGcL6m,202384807970357248
More than $500 million designated for Iraqi Army disappeared. Where is it? Our sad sad country--what have we come to?,202383342983856128
Mitt Romney gave a masterful speech this weekend at Liberty University with a wonderful introduction by Mark DeMoss. Well done. @MittRomney,202133321826836481
Now China is threatening our allies who share defense pacts with us the latest is the Philippines  http://t.co/zOZKQvPY  Very aggressive,202128951387242496
Did @BarackObama try to bribe Rev. Wright with $150K?  http://t.co/wLn2pV1q I am sure the media will be all over this.,202126865677299712
Great quote from the late Steve Jobs: "Innovation distinguishes between a leader and a follower.",202123642467913730
Facebook billionaire gives up his U.S. citizenship in order to save taxes. I guess 3.8 billion isn't enough for (cont) http://t.co/xaPBfxlm,202114217854242817
Very resource rich Canada our neighbor is looking to China for its growth. Just another sad commentary on the U.S. http://t.co/8DUw3buf,202100733213020161
The TIME Magazine cover showing late age breast feeding is disgusting--sad what TIME did to get noticed. @TIME,202039018530144257
Howard Stern will do a great job on @America'sGotTalent. He's very smart and really gets what talent is. @HowardStern,202037908952186881
@Cher should stop with the bad plastic surgery and nasty statements about good people running for office. I (cont) http://t.co/2CP8oCFD,201044011954348032
@AndyPettitte ratted out his best friend @RogerClemens in a ridiculous trial. Not nice! Who is rooting for Andy P?,201038452979023874
Ugly industrial wind turbines are ruining the beauty of parts of the country--and have inefficient unreliable energy to boot.,201033965216342016
Terrible. Wind farms are provided permits by the US government which causes the "programmatic" killing of bald eagles.,201032113686974464
Good news. Voters give @MittRomney the edge over @BarackObama on handling the economy according to @gallupnews http://t.co/qPjiA1mR,201025547965448192
If the press can report stories from @MittRomney's dorm years then why can't it find @BarackObama's college and law school transcripts?,201020590260363264
Procter and Gamble is relocating its beauty headquarters from Cincinnati to Asia--what are we doing?!,201016535727341568
The April jobs report is terrible. If the labor forces didn't shrink under @BarackObama then real unemployment (cont) http://t.co/eYFLfBkL,201009485580472320
Selective memory - @BarackObama says that he "forgets" the recession http://t.co/6Zbad1Vr Maybe that's why he is forgetting to create jobs.,201007738397003776
Watch Celebrity Apprentice on Sunday at 9 pm on NBC--we're winding up for a terrific finale. What a season! http://t.co/y6Qsh1uv,200951648179322880
I'll be on @foxandfriends on Monday at 7:30 a.m.  Always a great time.,200934953322680320
In the UK taxpayers are wasting £24 million on wind farms that don't even operate. http://t.co/27pgt7EF They (cont) http://t.co/Nruh9YtE,200659277550075905
Who's the flip flopper? @MittRomney has never flip flopped on gay marriage.,200650003918761985
Our trade deficit continues to rise at record rates http://t.co/FIi49Rcn The US manufacturing sector is being (cont) http://t.co/XFG4EROU,200635694002081793
@Charles Barclay a friend of mine &amp; a wonderful guy didn't mean to be so nasty to @MittRomney.  He was just (cont) http://t.co/oaM3aYN6,200613139153301505
Congratulations to @IsraeliPM @netanyahu on forming his new unity government. A major political success for the Jewish State of Israel.,200609812688539649
Welcome to the new reality. @BarackObama is now letting China buy US banks http://t.co/i1C02ub2 The US government is selling us out.,200605771568914432
.@Cher attacked @MittRomney. She is an average talent who is out of touch with reality. Like @Rosie O'Donnell a total loser!,200603697435246592
The polling numbers show a close race. @MittRomney needs all of our support.,200316316295512064
Georgetown should not host @KathleenSebelius for the graduation ceremony. Her policies abuse Catholics.,200308404705697794
Gas prices are still too high. We really need to pressure OPEC to lower the price of oil.,200303086663766016
Joe Biden called America "the Problem" vis a vis Iran http://t.co/T1cPLiZn  He never wastes an opportunity to say something stupid.@JoeBiden,200300700658442240
My @gretawire interview discussing the economy unemployment numbers China Charles BarkleyFrance and the election  http://t.co/t8vXrOYz,200299016821538819
My @SquawkCNBC interview discussing the Republic of Georgia taxes the fledgling economy and Facebook http://t.co/AiV3QMch,200295069046149120
"It's not that I'm so smart it's just that I stay with problems longer."  Some good words from Albert Einstein. It pays to be tenacious.,200221896082595841
My son Don will be giving the Keynote Address at The Investment Show in Sandton South Africa on Dec. 1. He's an (cont) http://t.co/9UJZB8nA,200217577019027456
2011 #CelebrityApprentice winner @JohnRich and @MarleeMatlin interviewed the final four in this week's episode- http://t.co/2M1jSV0W,199976801081098241
"Entrepreneurs must have vision plus the power of focus... to see the future and turn their vision into a profitable reality." #MidasTouch,199959130025373697
"I don't consider writing books a small venture...writing books is essentially a sharing experience." @MidasTouch @theRealKiyosaki,199953812792946689
VOTE 4 @mariamenounos &amp; derekhough#01 tonight! She's doing a great job on Dancing with the Stars #DWTS (&amp; a good person). 1-800-868-3401,199946128672829440
V.P.....really! http://t.co/psCtMgTM,199943922804473856
What's the primary ingredient for success? Passion. You have to love what you're doing or you won't get too far.,199941656726867968
